Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180703-171057:036,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592028,15625,TRUE,58439,1y,10y,124012,248663,248663,1/1/1855,01/01/2015,40.93709659,195.2339605,5.25E-06,src/main/resources/valipop/results/batch54-fs/20180703-171057:036,0,0,1,0.6,TRUE,147,5916.876808,NONE,15,318.0965945
20180703-171105:077,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596607,15625,TRUE,58439,1y,10y,125083,250815,250815,1/1/1855,01/01/2015,50.13977239,202.2285224,2.20E-06,src/main/resources/valipop/results/batch54-fs/20180703-171105:077,0,0,1,0.6,TRUE,147,6101.135904,NONE,8,303.2544275
20180703-171750:031,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,660081,15625,TRUE,58439,1y,10y,138212,277152,277152,1/1/1855,01/01/2015,43.27613692,188.7021165,2.29E-06,src/main/resources/valipop/results/batch54-fs/20180703-171750:031,0,0,1,1,TRUE,147,6130.434056,NONE,12,293.9309362
20180703-170858:728,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593875,15625,TRUE,58439,1y,10y,124324,249271,249271,1/1/1855,01/01/2015,69.22492505,601.66679,3.68E-06,src/main/resources/valipop/results/batch54-fs/20180703-170858:728,0,0,0.3,0,TRUE,147,6283.483232,NONE,8,390.4422405
20180703-171819:464,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,619652,15625,TRUE,58439,1y,10y,129724,260392,260392,1/1/1855,01/01/2015,39.40735559,192.6762917,2.56E-06,src/main/resources/valipop/results/batch54-fs/20180703-171819:464,0,0,1,1,TRUE,147,5968.015184,NONE,15,287.3061252
20180703-171801:078,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,660051,15625,TRUE,58439,1y,10y,138239,277583,277583,1/1/1855,01/01/2015,47.6239578,207.5414865,1.96E-06,src/main/resources/valipop/results/batch54-fs/20180703-171801:078,0,0,1,1,TRUE,147,6179.930976,NONE,20,283.411184
20180703-170743:467,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,648218,15625,TRUE,58439,1y,10y,135672,272044,272044,1/1/1855,01/01/2015,58.560503,742.232917,2.06E-06,src/main/resources/valipop/results/batch54-fs/20180703-170743:467,0,0,0.3,0,TRUE,147,6215.123552,NONE,69,377.4434782
20180703-171848:713,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594134,15625,TRUE,58439,1y,10y,124347,249798,249798,1/1/1855,01/01/2015,40.80397483,194.0510524,2.28E-06,src/main/resources/valipop/results/batch54-fs/20180703-171848:713,0,0,1,1,TRUE,147,6039.848216,NONE,6,291.341982
20180703-172022:178,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,605642,15625,TRUE,58439,1y,10y,126622,254315,254315,1/1/1855,01/01/2015,51.31355623,216.7266061,2.79E-06,src/main/resources/valipop/results/batch54-fs/20180703-172022:178,0,0,1,0.3,TRUE,147,6179.667904,NONE,14,307.4407629
20180703-172013:335,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,656906,15625,TRUE,58439,1y,10y,137579,275820,275820,1/1/1855,01/01/2015,47.31463163,223.5233037,2.32E-06,src/main/resources/valipop/results/batch54-fs/20180703-172013:335,0,0,1,0.3,TRUE,147,6183.99256,NONE,11,321.1030088
20180703-170637:396,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663530,15625,TRUE,58439,1y,10y,138808,278675,278675,1/1/1855,01/01/2015,106.3789089,533.4595449,3.63E-06,src/main/resources/valipop/results/batch54-fs/20180703-170637:396,0,0,0.3,0.6,TRUE,147,5889.587848,NONE,8,804.2173441
20180703-170718:019,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,661155,15625,TRUE,58439,1y,10y,138341,277645,277645,1/1/1855,01/01/2015,115.3330027,536.5156479,2.40E-06,src/main/resources/valipop/results/batch54-fs/20180703-170718:019,0,0,0.3,0.6,TRUE,147,5879.221192,NONE,31,863.3618088
20180703-172637:626,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,598062,15625,TRUE,58439,1y,10y,125209,250745,250745,1/1/1855,01/01/2015,39.47771482,299.2298477,2.40E-06,src/main/resources/valipop/results/batch54-fs/20180703-172637:626,0,0,1,0,TRUE,147,6022.75124,NONE,57,300.1086161
20180703-172701:225,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595800,15625,TRUE,58439,1y,10y,124816,250206,250206,1/1/1855,01/01/2015,37.63862157,318.734076,2.33E-06,src/main/resources/valipop/results/batch54-fs/20180703-172701:225,0,0,1,0,TRUE,147,6440.582856,NONE,6,278.227418
20180703-172700:326,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663375,15625,TRUE,58439,1y,10y,138914,278713,278713,1/1/1855,01/01/2015,48.36856631,335.7906786,4.19E-06,src/main/resources/valipop/results/batch54-fs/20180703-172700:326,0,0,1,0,TRUE,147,6199.609264,NONE,12,309.8169745
20180703-172736:151,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591784,15625,TRUE,58439,1y,10y,123838,248499,248499,1/1/1855,01/01/2015,43.90757615,339.9793906,3.38E-06,src/main/resources/valipop/results/batch54-fs/20180703-172736:151,0,0,1,0,TRUE,147,6220.619992,NONE,6,279.5505192
20180703-172645:142,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597016,15625,TRUE,58439,1y,10y,124942,250647,250647,1/1/1855,01/01/2015,58.35364627,237.4637563,3.23E-06,src/main/resources/valipop/results/batch54-fs/20180703-172645:142,0,0,1,0.6,TRUE,147,5566.789976,NONE,5,406.1329108
20180703-172734:091,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592783,15625,TRUE,58439,1y,10y,123858,248954,248954,1/1/1855,01/01/2015,65.72087525,244.2657976,2.09E-06,src/main/resources/valipop/results/batch54-fs/20180703-172734:091,0,0,1,0.6,TRUE,147,5637.920008,NONE,4,357.6936456
20180703-173007:296,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,638813,15625,TRUE,58439,1y,10y,133733,267962,267962,1/1/1855,01/01/2015,41.12056725,249.3587374,3.87E-06,src/main/resources/valipop/results/batch54-fs/20180703-173007:296,0,0,1,1,TRUE,147,6647.348072,NONE,10,353.6231766
20180703-173000:537,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,640640,15625,TRUE,58439,1y,10y,134078,268788,268788,1/1/1855,01/01/2015,57.08632145,420.9061933,2.92E-06,src/main/resources/valipop/results/batch54-fs/20180703-173000:537,0,0,1,1,TRUE,147,6182.87988,NONE,12,323.839809
20180703-173836:368,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,584642,15625,TRUE,58439,1y,10y,126986,240948,240948,1/1/1855,01/01/2015,78.5371363,195.6943546,2.92E-06,src/main/resources/valipop/results/batch54-fs/20180703-173836:368,0,0,0,0.6,TRUE,147,6182.975352,NONE,19,393.7430252
20180703-173841:149,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,571917,15625,TRUE,58439,1y,10y,124581,233882,233882,1/1/1855,01/01/2015,78.06372582,197.1665358,2.72E-06,src/main/resources/valipop/results/batch54-fs/20180703-173841:149,0,0,0,0.6,TRUE,147,6096.297064,NONE,20,397.6095469
20180703-173718:134,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,529696,15625,TRUE,58439,1y,10y,115085,216960,216960,1/1/1855,01/01/2015,60.32067679,350.9923137,3.65E-06,src/main/resources/valipop/results/batch54-fs/20180703-173718:134,0,0,0,0.6,TRUE,147,6361.20144,NONE,11,395.9026873
20180703-173737:376,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,567858,15625,TRUE,58439,1y,10y,123312,233443,233443,1/1/1855,01/01/2015,47.23297687,383.138317,3.77E-06,src/main/resources/valipop/results/batch54-fs/20180703-173737:376,0,0,0,0.6,TRUE,147,6128.54708,NONE,13,383.967117
20180703-173045:115,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,638540,15625,TRUE,58439,1y,10y,133595,268080,268080,1/1/1855,01/01/2015,97.00471413,504.1943387,3.49E-06,src/main/resources/valipop/results/batch54-fs/20180703-173045:115,0,0,0.3,0.3,TRUE,147,5955.893288,NONE,8,781.6290382
20180703-174059:589,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,651253,15625,TRUE,58439,1y,10y,136397,273588,273588,1/1/1855,01/01/2015,96.55060591,390.0734272,4.34E-06,src/main/resources/valipop/results/batch54-fs/20180703-174059:589,0,0,1,0,TRUE,147,6235.986456,NONE,14,340.5905906
20180703-173847:368,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,600903,15625,TRUE,58439,1y,10y,125990,251943,251943,1/1/1855,01/01/2015,117.5645856,526.9947982,4.07E-06,src/main/resources/valipop/results/batch54-fs/20180703-173847:368,0,0,1,0.3,TRUE,147,6017.047208,NONE,15,343.4106531
20180703-173235:718,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,651739,15625,TRUE,58439,1y,10y,136419,273823,273823,1/1/1855,01/01/2015,108.2463413,504.7878205,2.55E-06,src/main/resources/valipop/results/batch54-fs/20180703-173235:718,0,0,0.3,0.3,TRUE,147,5341.773384,NONE,22,786.9227379
20180703-174324:222,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593138,15625,TRUE,58439,1y,10y,124175,248933,248933,1/1/1855,01/01/2015,69.61074835,363.7983168,2.50E-06,src/main/resources/valipop/results/batch54-fs/20180703-174324:222,0,0,1,0,TRUE,147,6195.577216,NONE,10,326.7550279
20180703-173843:291,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,662575,15625,TRUE,58439,1y,10y,138750,278269,278269,1/1/1855,01/01/2015,99.23264005,568.113064,6.42E-06,src/main/resources/valipop/results/batch54-fs/20180703-173843:291,0,0,1,0.3,TRUE,147,6155.105208,NONE,22,390.3081956
20180703-174949:585,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,551225,15625,TRUE,58439,1y,10y,120330,226150,226150,1/1/1855,01/01/2015,47.78520446,222.1267859,5.90E-06,src/main/resources/valipop/results/batch54-fs/20180703-174949:585,0,0,0,0.3,TRUE,147,6343.933264,NONE,50,388.943674
20180703-174956:354,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,586279,15625,TRUE,58439,1y,10y,128365,239592,239592,1/1/1855,01/01/2015,60.78340645,221.7960682,1.81E-06,src/main/resources/valipop/results/batch54-fs/20180703-174956:354,0,0,0,0.3,TRUE,147,6378.966608,NONE,115,380.4515266
20180703-175107:366,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,579353,15625,TRUE,58439,1y,10y,125889,238035,238035,1/1/1855,01/01/2015,53.85516195,327.3454502,4.06E-06,src/main/resources/valipop/results/batch54-fs/20180703-175107:366,0,0,0,0.3,TRUE,147,6371.218288,NONE,17,402.8685787
20180703-175123:902,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,578595,15625,TRUE,58439,1y,10y,125833,237401,237401,1/1/1855,01/01/2015,53.87070816,332.7634244,2.93E-06,src/main/resources/valipop/results/batch54-fs/20180703-175123:902,0,0,0,0.3,TRUE,147,6355.478448,NONE,15,388.798739
20180703-175452:965,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,565065,15625,TRUE,58439,1y,10y,123398,232110,232110,1/1/1855,01/01/2015,51.16476236,224.6253804,2.60E-06,src/main/resources/valipop/results/batch54-fs/20180703-175452:965,0,0,0,0.6,TRUE,147,5965.333176,NONE,80,448.5908428
20180703-175606:326,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,526285,15625,TRUE,58439,1y,10y,113691,217308,217308,1/1/1855,01/01/2015,54.10245491,220.9539267,2.85E-06,src/main/resources/valipop/results/batch54-fs/20180703-175606:326,0,0,0,0.6,TRUE,147,5985.782096,NONE,19,421.3968741
20180703-175539:161,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,661568,15625,TRUE,58439,1y,10y,138542,277941,277941,1/1/1855,01/01/2015,121.3921451,263.951959,2.90E-06,src/main/resources/valipop/results/batch54-fs/20180703-175539:161,0,0,1,1,TRUE,147,6278.1738,NONE,15,395.2193817
20180703-175821:627,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,598661,15625,TRUE,58439,1y,10y,125294,251259,251259,1/1/1855,01/01/2015,94.52964294,330.9686849,2.98E-06,src/main/resources/valipop/results/batch54-fs/20180703-175821:627,0,0,1,1,TRUE,147,5816.498024,NONE,13,341.3086798
20180703-180049:855,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,581069,15625,TRUE,58439,1y,10y,126400,237963,237963,1/1/1855,01/01/2015,43.34396332,208.4554178,2.22E-06,src/main/resources/valipop/results/batch54-fs/20180703-180049:855,0,0,0,1,TRUE,147,6281.854176,NONE,23,416.8769107
20180703-180100:941,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,536255,15625,TRUE,58439,1y,10y,116991,219498,219498,1/1/1855,01/01/2015,55.25896397,245.5073086,3.34E-06,src/main/resources/valipop/results/batch54-fs/20180703-180100:941,0,0,0,1,TRUE,147,6167.138592,NONE,50,417.6692181
20180703-175350:541,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,639411,15625,TRUE,58439,1y,10y,133831,268212,268212,1/1/1855,01/01/2015,98.72262479,451.5658998,3.12E-06,src/main/resources/valipop/results/batch54-fs/20180703-175350:541,0,0,0.3,1,TRUE,147,5929.08452,NONE,30,810.5292883
20180703-175558:531,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595897,15625,TRUE,58439,1y,10y,124713,250321,250321,1/1/1855,01/01/2015,97.78796318,436.1488393,2.16E-06,src/main/resources/valipop/results/batch54-fs/20180703-175558:531,0,0,0.3,1,TRUE,147,6139.823528,NONE,17,792.570136
20180703-180415:200,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,520183,15625,TRUE,58439,1y,10y,112285,214443,214443,1/1/1855,01/01/2015,74.03630569,349.9638876,2.81E-06,src/main/resources/valipop/results/batch54-fs/20180703-180415:200,0,0,0,1,TRUE,147,7394.30276,NONE,14,407.5428085
20180703-180431:069,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,576835,15625,TRUE,58439,1y,10y,125584,236954,236954,1/1/1855,01/01/2015,74.96961083,406.9007464,4.69E-06,src/main/resources/valipop/results/batch54-fs/20180703-180431:069,0,0,0,1,TRUE,147,6282.914376,NONE,20,387.8798847
20180703-180700:305,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,551014,15625,TRUE,58439,1y,10y,119426,226117,226117,1/1/1855,01/01/2015,58.91470656,245.5966203,2.44E-06,src/main/resources/valipop/results/batch54-fs/20180703-180700:305,0,0,0,0.3,TRUE,147,6344.073272,NONE,15,428.4117262
20180703-180744:342,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594439,15625,TRUE,58439,1y,10y,129735,243601,243601,1/1/1855,01/01/2015,60.30204022,226.4171667,2.35E-06,src/main/resources/valipop/results/batch54-fs/20180703-180744:342,0,0,0,0.3,TRUE,147,6396.081392,NONE,108,444.3441564
20180703-181200:673,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,525975,15625,TRUE,58439,1y,10y,114645,215526,215526,1/1/1855,01/01/2015,52.4465273,563.0454144,3.77E-06,src/main/resources/valipop/results/batch54-fs/20180703-181200:673,0,0,0,0,TRUE,147,6355.826376,NONE,41,428.0570692
20180703-181915:487,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,565751,15625,TRUE,58439,1y,10y,123138,231798,231798,1/1/1855,01/01/2015,47.48037568,198.9793313,2.86E-06,src/main/resources/valipop/results/batch54-fs/20180703-181915:487,0,0,0,1,TRUE,147,6335.2344,NONE,49,436.8285683
20180703-181302:756,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596074,15625,TRUE,58439,1y,10y,129130,244398,244398,1/1/1855,01/01/2015,68.79712664,623.706809,2.47E-06,src/main/resources/valipop/results/batch54-fs/20180703-181302:756,0,0,0,0,TRUE,147,7195.043968,NONE,2,382.2056502
20180703-181958:424,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,565594,15625,TRUE,58439,1y,10y,123421,231967,231967,1/1/1855,01/01/2015,99.91067633,238.2894251,3.00E-06,src/main/resources/valipop/results/batch54-fs/20180703-181958:424,0,0,0,1,TRUE,147,6105.862496,NONE,19,428.3856112
20180703-181837:006,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,559992,15625,TRUE,58439,1y,10y,122719,228712,228712,1/1/1855,01/01/2015,70.44698621,570.9920579,5.59E-06,src/main/resources/valipop/results/batch54-fs/20180703-181837:006,0,0,0,0,TRUE,147,7801.741856,NONE,2,406.0239063
20180703-181914:102,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,522264,15625,TRUE,58439,1y,10y,113429,214762,214762,1/1/1855,01/01/2015,54.74717848,589.3876885,4.17E-06,src/main/resources/valipop/results/batch54-fs/20180703-181914:102,0,0,0,0,TRUE,147,6296.691384,NONE,1,375.9936988
20180703-181113:548,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,665135,15625,TRUE,58439,1y,10y,139176,279591,279591,1/1/1855,01/01/2015,69.81801661,1042.370462,0.025046625,src/main/resources/valipop/results/batch54-fs/20180703-181113:548,0,0,1,0,TRUE,147,6119.375784,NONE,9,352.2685525
20180703-180843:216,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,657253,15625,TRUE,58439,1y,10y,137672,276073,276073,1/1/1855,01/01/2015,96.55324306,1280.08409,5.60E-06,src/main/resources/valipop/results/batch54-fs/20180703-180843:216,0,0,1,0,TRUE,147,6245.110912,NONE,78,336.035835
20180703-181633:977,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593758,15625,TRUE,58439,1y,10y,124316,249310,249310,1/1/1855,01/01/2015,92.80680488,896.9154033,3.74E-06,src/main/resources/valipop/results/batch54-fs/20180703-181633:977,0,0,0.3,0,TRUE,147,5916.946608,NONE,6,779.0329527
20180703-183041:024,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,529498,15625,TRUE,58439,1y,10y,115934,215746,215746,1/1/1855,01/01/2015,72.05377845,487.3673136,2.48E-06,src/main/resources/valipop/results/batch54-fs/20180703-183041:024,0,0,0,0,TRUE,147,6305.30504,NONE,6,424.6237272
20180703-181807:310,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593874,15625,TRUE,58439,1y,10y,124245,249447,249447,1/1/1855,01/01/2015,97.98195174,886.5796507,5.40E-04,src/main/resources/valipop/results/batch54-fs/20180703-181807:310,0,0,0.3,0,TRUE,147,6177.927416,NONE,8,779.0430504
20180703-183248:032,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,565365,15625,TRUE,58439,1y,10y,122306,232277,232277,1/1/1855,01/01/2015,60.39133278,491.694283,3.61E-06,src/main/resources/valipop/results/batch54-fs/20180703-183248:032,0,0,0,0,TRUE,147,6316.291496,NONE,3,407.3529899
20180703-183644:157,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,516915,15625,TRUE,58439,1y,10y,112994,212029,212029,1/1/1855,01/01/2015,81.86468144,847.6002342,0.022020598,src/main/resources/valipop/results/batch54-fs/20180703-183644:157,0,0,0,0.6,TRUE,147,6245.142608,NONE,50,426.8464944
20180703-183838:586,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596288,15625,TRUE,58439,1y,10y,129942,244224,244224,1/1/1855,01/01/2015,255.3650337,834.8404586,7.33E-06,src/main/resources/valipop/results/batch54-fs/20180703-183838:586,0,0,0,0.6,TRUE,147,6374.629616,NONE,81,415.2599701
20180703-184606:408,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,634465,15625,TRUE,58439,1y,10y,132863,266000,266000,1/1/1855,01/01/2015,89.71656197,456.7446418,2.93E-06,src/main/resources/valipop/results/batch54-fs/20180703-184606:408,0,0,1,0.6,TRUE,147,5885.791224,NONE,14,675.7977916
20180703-184733:344,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595290,15625,TRUE,58439,1y,10y,124699,249827,249827,1/1/1855,01/01/2015,102.1789764,440.9525011,2.23E-06,src/main/resources/valipop/results/batch54-fs/20180703-184733:344,0,0,1,0.6,TRUE,147,6006.115512,NONE,8,657.9934541
